Repo,CompoundAttribute,AdjacencyList,GodTable,ValuesInColDef,MetadataAsData,MulticolumnAttribute,CloneTables,DuplicateColumnNames,IndexShotgun4,Total Smells
croaky_parity.txt,0,0,0,0,0,0,0,0,0,0
CroissanceCommune_autonomie.txt,1,0,0,0,0,0,0,0,1,2
CSBill_CSBill.txt,0,0,2,0,0,1,0,5,16,24
csc_Hanlon.txt,0,0,0,0,0,0,0,0,1,1
CsharpDatabase_CsharpSQLite.txt,1,1,1,1,0,1,14,0,14,33
csound_csound.txt,0,0,0,0,0,0,0,0,1,1
ctjacobs_pyqso.txt,0,0,0,0,0,0,0,0,0,0
CTMM-TraIT_trait_odm_to_i2b2.txt,0,0,1,0,0,0,0,1,1,3
ctran_annotate_models.txt,0,0,0,0,0,0,0,0,1,1
ctranoris_forgestore.txt,0,0,0,0,0,0,0,0,0,0
ctsit_redi.txt,0,0,4,0,1,2,0,3,1,11
cubesystems_releaf.txt,0,0,0,0,0,0,0,0,0,0
culturegraph_metafacture-sql.txt,0,0,0,0,0,0,0,0,1,1
cundd_rest.txt,0,0,1,0,0,0,0,0,1,2
cuny-academic-commons_dirt-directory-client.txt,0,0,0,0,0,0,0,0,0,0
cvengros_salesforce_bulk_query.txt,0,0,0,0,0,0,0,0,0,0
cvgellhorn_OneDB.txt,0,0,0,0,0,0,0,0,1,1
cybyd_cybyd.txt,0,0,2,0,1,0,0,8,1,12
cylc_cylc.txt,0,0,2,0,0,0,0,0,1,3
cyrilperrin_WebProjectHelper.txt,0,0,0,0,2,5,8,0,16,31
czogori_Rentgen.txt,0,0,0,0,0,0,0,0,1,1
daisy_pipeline-framework.txt,0,0,0,0,0,0,0,0,0,0
daisy_pipeline-webui.txt,0,0,0,0,0,0,0,0,1,1
dajobe_librdf.txt,0,0,0,0,0,0,0,1,4,5
dajobe_rasqal.txt,0,0,0,0,0,0,0,0,0,0
daler_pybedtools.txt,0,0,1,0,0,0,0,0,1,2
damnhandy_Handy-URI-Templates.txt,0,0,0,0,0,0,0,0,0,0
DamnWidget_mamba.txt,0,0,0,0,0,0,0,1,10,11
danhooper_mindwell.txt,0,0,3,0,0,1,0,2,1,7
danielballan_mr.txt,0,0,0,0,0,0,0,0,1,1
danielweinmann_unlock.txt,0,0,0,0,0,0,0,0,0,0
danmar_cppcheck.txt,0,0,0,0,0,0,0,0,0,0
daolcms_daol-core.txt,0,0,0,0,0,0,0,0,1,1
data-axle_superstore.txt,0,0,0,0,0,0,0,0,0,0
DatabaseCleaner_database_cleaner.txt,0,0,0,0,0,0,0,0,0,0
datacenter_acitoolkit.txt,0,0,0,0,0,0,0,0,1,1
datacleaner_AnalyzerBeans.txt,5,0,0,0,0,0,0,0,0,5
datacleaner_DataCleaner.txt,6,0,0,0,0,0,0,0,0,6
datalad_datalad.txt,0,0,0,0,0,0,0,0,0,0
datamapper_dm-core.txt,0,0,0,0,0,0,0,0,0,0
datamapper_do.txt,0,0,2,0,0,2,0,2,1,7
datastax_cpp-driver.txt,0,0,0,0,0,5,10,12,11,38
datastax_java-driver.txt,0,0,0,0,0,10,5,15,19,49
datastax_python-driver.txt,0,0,0,0,0,5,1,9,16,31
datastax_ruby-driver.txt,1,0,1,0,0,6,0,10,8,26
DataTorrent_Malhar.txt,0,0,0,0,0,5,0,5,1,11
Daveawb_Laravel-Datatables.txt,0,0,0,0,0,0,0,0,1,1
davedevelopment_phpmig.txt,0,0,0,0,0,0,0,0,1,1
davidcelis_recommendable.txt,0,0,0,0,0,0,0,0,1,1
davidgfnet_whatsapp-purple.txt,0,0,0,0,0,0,0,0,1,1
davidkalosi_GovernorFramework.txt,0,0,0,0,0,0,0,0,0,0
davidmoreno_onion.txt,0,0,0,0,0,0,0,0,1,1
davidmoten_geo.txt,0,0,1,0,0,1,0,0,0,2
davidmoten_rxjava-jdbc.txt,0,0,0,0,0,0,0,2,1,3
davidszotten_pytest-cagoule.txt,0,0,0,0,0,0,0,0,2,2
davidyell_Cricketeer.txt,0,0,3,0,0,0,0,1,1,5
DBD-SQLite_DBD-SQLite.txt,4,0,0,0,0,8,23,15,14,64
dbfit_dbfit.txt,0,0,0,0,10,3,0,6,1,20
DbKeeperNet_DbKeeperNet.txt,0,0,0,0,0,0,0,3,1,4
dblock_oshi.txt,0,0,0,0,0,0,0,0,0,0
ddeboer_data-import.txt,0,0,0,0,0,0,0,0,2,2
ddliu_tinydb.txt,0,0,0,0,0,0,0,0,1,1
deanishe_alfred-workflow.txt,0,0,0,0,0,0,0,0,1,1
debrief_debrief.txt,0,2,1,0,2,0,3,0,3,11
dedicated-panel_dedipanel.txt,0,0,3,0,0,0,0,2,2,7
deegree_deegree3.txt,0,0,7,0,0,1,0,5,164,177
deeplearning4j_deeplearning4j.txt,0,0,0,0,0,0,0,0,0,0
dekellum_syncwrap.txt,0,0,0,0,0,0,0,0,0,0
denisenkom_pytds.txt,0,0,0,0,0,0,0,1,1,2
denverfoundation_storybase.txt,0,0,0,0,0,0,0,0,0,0
denyago_remote_association.txt,0,0,0,0,0,0,0,0,0,0
deric_clueminer.txt,0,0,0,0,0,0,0,0,0,0
Derky_Sortables-CAPTCHA-Plugin.txt,0,0,0,0,0,0,0,0,0,0
derptest_phpmachinist.txt,0,0,0,0,0,0,0,1,1,2
desbma_sacad.txt,0,0,0,0,0,0,0,0,1,1
deschler_django-modeltranslation.txt,0,0,0,0,0,0,0,0,1,1
Desura_desura-app.txt,1,0,0,0,0,1,11,2,8,23
Desura_Desurium.txt,1,0,0,0,0,1,11,2,8,23
developerforce_Force.com-Toolkit-for-NET.txt,0,0,0,0,0,0,0,0,0,0
DevelopFreedom_logmein-android.txt,0,0,0,0,0,0,0,0,1,1
DevFactoryCH_taxonomy.txt,0,0,0,0,0,0,0,0,0,0
devhub-tud_DevHub.txt,0,0,0,0,0,0,0,0,0,0
DevInSantos_DevInSantos-events.txt,0,0,0,0,0,0,0,0,0,0
devisephp_cms.txt,0,0,3,0,1,0,0,1,1,6
dfci-cccb_mev.txt,0,0,0,0,0,1,0,0,1,2
dg_dibi.txt,0,0,0,0,0,0,0,3,0,3
dhoer_chef-nssm.txt,0,0,0,0,0,0,0,0,0,0
dhrod5_link.txt,0,0,0,0,0,0,0,0,0,0
DHUers_rigidoj.txt,0,0,0,0,0,0,0,0,1,1
dianping_cat.txt,0,0,5,0,0,0,0,5,1,11
diaspora_diaspora.txt,0,0,0,0,0,0,0,0,0,0
dice-cyfronet_atmosphere.txt,0,0,0,0,0,0,0,0,0,0
diegovalle_hoyodecrimen.api.txt,0,0,0,0,1,0,0,1,6,8
dieseldev_diesel.txt,0,0,0,0,0,0,0,0,0,0
digital-preservation_droid.txt,0,0,0,0,0,0,0,0,14,14
digitalfondue_lavagna.txt,4,0,8,2,1,0,0,0,6,21
digitalfox_pydici.txt,0,0,0,0,0,0,0,0,0,0
digitronac_robinson.txt,0,0,1,0,0,0,0,1,1,3
dinks_bucket_maker.txt,0,0,0,0,0,0,0,0,1,1
DIYBookScanner_spreads.txt,0,0,0,0,0,0,0,0,1,1
django-json-api_rest_framework_ember.txt,0,0,0,0,0,0,0,0,1,1
dlanileonardo_correios.txt,0,0,0,0,0,0,0,0,0,0
dlanileonardo_pagseguro.txt,0,0,0,0,0,0,0,0,1,1
dmasur_RuhrTopCardLocator.txt,0,0,1,0,0,0,0,0,1,2
DMS-Aus_Roam.txt,0,0,0,0,0,0,0,0,1,1
dnadesign_silverstripe-populate.txt,0,0,0,0,0,0,0,0,0,0
doanduyhai_Achilles.txt,0,0,0,0,0,4,0,6,1,11
dobtco_filterer.txt,0,0,0,0,0,0,0,0,1,1
docker-library_official-images.txt,0,0,0,0,0,0,0,0,1,1
Doist_bitmapist.txt,0,0,0,0,0,0,0,0,1,1
Dolibarr_dolibarr.txt,0,0,160,0,2,23,3,88,9,285
dolittle_Bifrost.txt,0,0,0,0,0,0,0,0,1,1
domogik_domogik.txt,0,0,0,0,0,0,0,0,0,0
donnapep_wordpress-book-review-plugin.txt,0,0,0,0,0,0,0,0,0,0
Door43_translationDatabaseWeb.txt,0,0,0,0,0,0,0,0,0,0
DoSomething_scholarship-application-app.txt,0,0,0,0,0,0,0,0,1,1
DotNetOpenAuth_DotNetOpenAuth.txt,0,0,0,0,0,0,0,0,0,0
douban_dpark.txt,0,0,0,0,0,0,0,0,1,1
douban_linguist.txt,0,0,0,0,0,0,0,0,0,0
doximity_es-elasticity.txt,0,0,0,0,0,0,0,0,0,0
dpgaspar_Flask-AppBuilder.txt,0,0,1,0,0,0,0,0,2,3
dpiessens_specbind.txt,0,0,0,0,0,0,0,0,0,0
dracony_PHPixie-Auth.txt,0,0,0,0,0,0,0,0,1,1
drecom_activerecord-turntable.txt,0,0,0,0,0,0,0,0,0,0
dresden-ocl_dresdenocl.txt,0,0,2,0,5,0,1,1,1,10
DRMacIver_hypothesis.txt,0,0,0,0,0,0,0,0,1,1
dropbox_changes.txt,0,0,0,0,0,0,0,0,0,0
dropbox_pyston.txt,0,0,0,0,0,1,17,0,1,19
dropwizard_dropwizard-java8.txt,0,0,0,0,0,0,0,0,0,0
dropwizard_dropwizard.txt,0,0,0,0,3,0,0,0,1,4
drudim_cqlsl.txt,0,0,0,0,0,0,0,2,1,3
drugis_addis.txt,0,0,0,0,0,0,0,0,0,0
druid-io_druid.txt,0,0,0,0,0,0,0,0,1,1
drupalhu_drupal.hu.txt,0,0,0,0,0,0,0,0,1,1
dschadow_Java-Web-Security.txt,0,0,0,0,0,0,0,0,0,0
dsiroky_snakemq.txt,0,0,0,0,0,0,0,0,1,1
DSpace_DSpace.txt,0,0,10,0,2,3,0,22,109,146
dstndstn_astrometry.net.txt,0,0,0,0,0,0,0,0,0,0
dubeaud_bugnet.txt,0,28,6,0,2,0,0,0,1,37
dudie_itinerennes-android.txt,0,0,0,0,0,0,0,0,0,0
duke-libraries_dul-hydra.txt,0,0,0,0,0,0,0,0,0,0
duncan3dc_sql-class.txt,0,0,0,0,0,0,0,0,1,1
duythien_blog.txt,0,0,0,0,0,0,0,4,1,5
dvarrazzo_psycopg.txt,0,0,0,0,0,3,5,4,1,13
dxw_buddypress.txt,1,0,4,0,0,0,0,0,1,6
eagletmt_switch_point.txt,0,0,0,0,0,0,0,0,1,1
easydigitaldownloads_Easy-Digital-Downloads.txt,0,0,0,0,0,0,0,0,1,1
eaudeweb_gemet.txt,0,0,0,0,0,0,0,0,0,0
ebay_restcommander.txt,0,0,0,0,0,0,0,0,1,1
EC-CUBE_ec-cube.txt,1,0,0,0,0,0,0,0,1,2
EC-CUBE_eccube-2_13.txt,0,0,25,0,0,12,0,3,13,53
ecamp_ecamp3.txt,0,0,0,0,0,0,0,0,0,0
eclipse-jetty_eclipse-jetty-plugin.txt,0,0,0,0,0,0,0,0,0,0
Ecotaco_tomtom_webfleet_connect_gem.txt,0,0,0,0,0,0,0,0,1,1
edavis10_redmine.txt,0,0,0,0,0,0,0,0,0,0
edgewall_trac.txt,1,0,0,0,0,0,0,1,4,6
eiskaltdcpp_eiskaltdcpp.txt,0,0,0,0,0,0,0,0,0,0
ejeschke_ginga.txt,0,0,0,0,0,0,0,0,0,0
ejholmes_restforce.txt,0,0,0,0,0,0,0,0,0,0
ekowabaka_ntentan.txt,0,0,2,0,0,0,0,0,1,3
ekylibre_ekylibre.txt,1,0,87,0,0,1,0,5,0,94
ElanMan_simple-quiz.txt,0,0,0,0,0,0,0,2,1,3
elastic_elasticsearch-hadoop.txt,0,0,0,0,0,0,0,0,0,0
elastic_elasticsearch-net.txt,0,0,0,0,0,0,0,0,1,1
elasticsearch_elasticsearch-hadoop.txt,0,0,0,0,0,0,0,0,0,0
elasticsearch_elasticsearch-net.txt,0,0,0,0,0,0,0,0,1,1
electrumalt_electrum-doge.txt,0,0,0,0,0,0,0,0,1,1
Elgg_Elgg.txt,0,0,2,2,2,0,0,4,1,11
elizabrock_coursewareofthefuture.txt,0,0,1,0,0,0,0,2,1,4
elkarte_Elkarte.txt,0,0,0,0,0,0,0,0,1,1
ElunaLuaEngine_ElunaMangosClassic.txt,10,0,56,0,2,83,0,64,4,219
ElunaLuaEngine_ElunaMangosTbc.txt,14,0,59,0,2,86,0,65,4,230
ElunaLuaEngine_ElunaMangosWotlk.txt,15,0,62,0,1,92,0,70,4,244
ElunaLuaEngine_ElunaTrinityWotlk.txt,47,0,47,4,1,71,0,65,1,236
EMC23_JiGS.txt,0,0,5,0,1,3,0,9,1,19
emicklei_critter.txt,0,0,0,0,0,0,0,0,0,0
emilsjolander_sprinkles.txt,0,0,0,0,0,0,0,0,0,0
EmirWeb_liason.txt,0,0,0,0,0,1,0,0,1,2
empirical-org_empirical-core.txt,6,0,0,0,0,0,0,0,0,6
empirical-org_Quill-Lessons.txt,1687,0,0,0,0,0,0,0,0,1687
encuestame_encuestame.txt,76,0,19,0,1,0,0,5,1,102
energyos_OpenESPI-Common-java.txt,0,0,7,0,0,0,0,2,1,10
EngageDC_dirt.txt,0,0,0,0,0,0,0,0,0,0
engageis_juntos.com.vc.txt,0,0,3,3,0,0,0,5,0,11
engineyard_ardm.txt,0,0,0,0,0,0,0,0,0,0
enioka_jqm.txt,0,0,0,0,0,0,0,0,0,0
enova_landable.txt,0,0,9,1,0,0,0,6,0,16
Ensembl_ensj-healthcheck.txt,6,0,0,0,0,0,0,0,1,7
ENSL_ensl.org.txt,0,0,0,0,0,0,0,0,0,0
enStratus_mixcoatl.txt,0,0,0,0,0,0,0,0,0,0
enthought_encore.txt,0,0,0,0,0,0,0,0,1,1
enthought_enstaller.txt,0,0,0,0,0,0,0,0,1,1
entwinemedia_weblounge.txt,0,0,0,0,0,0,0,0,0,0
enwikipedia-acc_waca.txt,1,0,3,0,0,0,0,14,0,18
EOxServer_EOxServer.txt,0,0,0,0,0,0,0,0,0,0
epantry_django-sql-explorer.txt,0,0,0,0,0,0,0,0,0,0
epforgpl__mojePanstwo-API-Server.txt,0,0,0,0,1,0,0,4,0,5
epicodus_epicenter.txt,0,0,0,0,0,0,0,0,0,0
epicodus_textbook.txt,0,0,0,0,0,0,0,0,0,0
eReolen_ereolen.dk.txt,0,0,2,0,10,1,0,24,1,38
esa_pykep.txt,0,0,0,0,0,0,0,0,0,0
eserte_perl-tk.txt,0,0,0,0,0,0,0,0,0,0
esnet_esmond.txt,0,0,0,0,0,0,0,0,5,5
Esri_spatial-framework-for-hadoop.txt,0,0,0,0,0,0,0,0,1,1
Estatio_estatio.txt,0,0,0,0,0,0,0,0,0,0
esvit_bazalt-orm.txt,0,0,3,0,0,1,0,1,1,6
ET-NiK_GameAP.txt,0,0,2,0,0,0,0,1,1,4
ethymos_delibera.txt,0,0,0,0,0,0,0,0,1,1
etianen_django-watson.txt,0,0,0,0,0,0,0,0,0,0
etlegacy_etlegacy.txt,0,0,0,0,0,0,0,0,5,5
etraxis_etraxis.txt,0,0,0,0,0,0,0,0,0,0
etrepat_baum.txt,0,0,0,0,0,0,0,0,0,0
ets-berkeley-edu_calcentral.txt,44,0,1,0,0,0,0,0,0,45
etsy_statsd-jvm-profiler.txt,0,0,0,0,0,0,0,0,0,0
Etzos_PlushieBot.txt,0,0,0,0,0,0,0,0,2,2
EUDAT-B2SHARE_b2share.txt,0,0,0,0,0,0,0,0,0,0
euphorie_Euphorie.txt,0,0,0,0,0,0,0,0,1,1
euphorie_osha.oira.txt,0,0,0,0,0,0,0,0,0,0
euslisp_EusLisp.txt,0,0,0,0,0,0,0,1,1,2
EvaEngine_EvaPermission.txt,0,0,0,0,0,0,0,0,1,1
EvaEngine_EvaUser.txt,0,0,1,0,0,0,0,2,1,4
evanchooly_javabot.txt,0,0,0,0,0,0,0,0,0,0
evanmsanders_flex2sms.txt,0,0,3,2,1,0,0,6,0,12
event-centric_EventCentric.Core.txt,0,0,0,0,0,0,0,0,0,0
eventlet_eventlet.txt,0,0,0,0,0,0,0,0,1,1
eventmachine_eventmachine.txt,0,0,0,0,0,0,0,0,0,0
eventum_eventum.txt,0,0,7,1,2,0,0,0,1,11
everyleaf_kozuchi.txt,0,0,0,0,0,0,0,0,0,0
ewolff_user-registration.txt,0,0,0,0,0,0,0,0,1,1
Exa-Networks_exabgp.txt,0,0,0,0,0,0,0,0,0,0
ExCiteS_geokey.txt,0,0,0,0,0,0,0,0,0,0
exercism_exercism.io.txt,0,0,0,0,0,0,0,0,0,0
eXist-db_exist.txt,0,0,0,0,0,0,0,0,0,0
ExpandedFronts_revisr.txt,0,0,0,0,0,0,0,0,1,1
expertiza_expertiza.txt,0,0,0,0,0,0,0,0,0,0
exteso_alf.io.txt,15,0,21,0,5,3,0,32,46,122
Exyht_exyht.txt,1,0,0,0,0,0,0,0,1,2
eyaleizenberg_rake-migrations.txt,0,0,0,0,0,0,0,0,0,0
Eye4web_Eye4webZf2Abac.txt,0,0,0,0,0,0,0,0,1,1
eyedol_kasahorow-Keyboard-For-Android.txt,0,0,0,0,0,0,0,0,0,0
ezsystems_ezpublish-kernel.txt,0,0,46,0,1,6,0,88,84,225
fabfuel_prophiler.txt,0,0,0,0,0,0,0,0,0,0
fabpot_PHP-CS-Fixer.txt,0,0,0,0,0,0,0,0,0,0
fabpot_Silex.txt,0,0,0,0,0,0,0,0,0,0
fabpot_Twig.txt,0,0,0,0,0,0,0,0,1,1
Facebook-AWD_Facebook-AWD.txt,0,0,0,0,0,0,0,0,0,0
facebook_presto.txt,1,0,3,0,1,11,8,9,0,33
FAForever_server.txt,0,0,0,0,0,0,0,0,0,0
FagnerMartinsBrack_WebStories.txt,0,0,0,0,2,1,0,0,1,4
fail2ban_fail2ban.txt,0,0,0,0,0,0,0,0,8,8
fairmondo_fairmondo.txt,0,0,0,0,0,0,0,0,2,2
fangface_yii2-concord.txt,0,0,1,0,0,0,0,0,1,2
FasterXML_jackson-datatype-hibernate.txt,0,0,1,0,0,2,0,0,1,4
FedericoCeratto_bottle-cork.txt,0,0,0,0,0,0,0,0,1,1
fedora-infra_datanommer.txt,0,0,0,0,0,0,0,0,0,0
fedux-org_middleman-presentation.txt,0,0,0,0,0,0,0,0,1,1
feedbin_feedbin.txt,0,0,5,0,0,0,0,6,0,11
feedhq_feedhq.txt,0,0,0,0,0,0,0,0,0,0
FelixOnline_Core.txt,0,0,0,0,0,0,0,0,1,1
fenix-framework_fenix-framework.txt,0,0,1,0,0,0,0,0,1,2
FenixEdu_fenixedu-academic.txt,0,0,7,0,0,1,0,0,1,9
fernandezpablo85_scribe-java.txt,0,0,0,0,0,0,0,0,0,0
fgeek_pyfiscan.txt,0,0,0,0,0,0,0,0,1,1
fgsch_libvmod-sqlite3.txt,0,0,0,0,0,2,11,4,11,28
fguillot_kanboard.txt,0,0,3,0,8,0,0,43,59,113
fguillot_picoFeed.txt,0,0,0,0,0,0,0,0,0,0
fhcrc_deenurp.txt,0,0,0,0,1,0,0,2,5,8
fhcrc_taxtastic.txt,0,0,0,0,0,0,0,0,7,7
fhir-crucible_plan_executor.txt,0,0,0,0,0,0,0,0,0,0
fiksu_bulk_data_methods.txt,0,0,0,0,0,0,0,0,1,1
fiksu_pg_advisory_locker.txt,0,0,0,0,0,0,0,0,1,1
firstprayer_monsql.txt,0,0,0,0,0,0,0,0,1,1
fishman_ctags.txt,0,0,0,0,1,0,2,0,1,4
fkooman_php-oauth-as.txt,1,0,0,0,0,0,0,0,1,2
fkooman_php-oauth-client.txt,0,0,0,0,0,0,0,0,1,1
fkooman_php-remote-storage.txt,0,0,0,0,0,0,0,0,1,1
Flapjack_zermelo.txt,0,0,0,0,0,0,0,0,0,0
flavour_aidiq.txt,1,0,0,0,0,0,0,0,0,1
flavour_eden.txt,1,0,0,0,0,0,0,0,0,1
flavour_ifrc.txt,1,0,0,0,0,0,0,0,0,1
Flexget_Flexget.txt,0,0,0,0,0,0,0,0,1,1
flickr-downloadr_flickr-downloadr-gtk.txt,0,0,0,0,0,0,0,0,0,0
flipkart-incubator_foxtrot.txt,0,0,0,0,0,0,0,0,0,0
fluent_fluentd-docs.txt,0,0,0,0,0,0,0,0,0,0
flux-framework_flux-core.txt,0,0,0,0,0,0,0,0,0,0
fluxoft_rebar.txt,0,0,0,0,0,0,0,0,0,0
flyerhzm_bullet.txt,0,0,0,0,0,0,0,0,0,0
FlyoverWorks_storytime.txt,0,0,0,0,0,0,0,0,0,0
fontforge_fontforge.txt,0,0,0,0,0,0,0,0,0,0
fordnox_php-queue-manager.txt,0,0,0,0,0,0,0,1,1,2
forge_core.txt,0,0,1,0,2,0,0,4,5,12
forkcms_forkcms.txt,0,0,6,6,4,0,0,8,1,25
fourat_jasmin.txt,0,0,1,1,0,0,0,0,1,3
FoxUSA_OpenNoteService-PHP.txt,0,0,0,0,1,0,0,2,1,4
fpietka_Zend-Nested-Set.txt,0,0,0,0,0,0,0,0,1,1
frab_frab.txt,0,0,0,0,0,0,0,0,0,0
frappe_erpnext.txt,1,0,0,0,0,0,0,0,0,1
freebsd_pkg.txt,0,0,0,0,0,2,11,5,32,50
freemed_freemed.txt,1,0,47,1,12,26,2,39,72,200
freeminer_freeminer.txt,0,0,0,0,0,0,0,0,1,1
FreeMusicNinja_api.freemusic.ninja.txt,0,0,0,0,0,0,0,0,0,0
FreeRADIUS_freeradius-server.txt,18,0,7,0,5,4,0,20,42,96
Freeseer_freeseer.txt,0,0,0,0,1,0,0,0,1,2
FreeTDS_freetds.txt,0,0,0,0,0,4,1,9,1,15
FriendsOfCake_crud.txt,0,0,0,0,0,0,0,0,0,0
FriendsOfPHP_PHP-CS-Fixer.txt,0,0,0,0,0,0,0,0,0,0
FriendsOfPHP_Sismo.txt,1,0,0,0,0,0,0,0,1,2
friesencr_urho3d.txt,0,0,0,0,0,0,0,0,1,1
FrodeSolheim_fs-uae.txt,0,0,0,0,0,0,0,0,0,0
FrontSide_Arignee.txt,0,0,0,0,0,0,0,2,2,4
fruux_sabre-dav.txt,1,0,9,0,1,0,0,22,7,40
FSX_momoko.txt,0,0,0,0,0,0,0,0,1,1
FTSRG_trainbenchmark.txt,0,0,0,0,0,2,0,5,4,11
fusinv_fusioninventory-for-glpi.txt,0,0,37,0,8,8,0,40,1,94
FuturePortal_Gain12.txt,0,0,0,0,0,0,0,0,1,1
futuresimple_android-db-commons.txt,0,0,0,0,0,0,0,0,0,0
fwk_Db.txt,0,0,0,0,0,0,0,0,0,0
fxrm_fxrm-store.txt,0,0,0,0,0,0,0,0,1,1
gabrielfalcao_lettuce.txt,0,0,0,0,0,0,0,0,1,1
gabriprat_hoshinplan.txt,0,0,0,0,0,0,0,0,0,0
gaetancollaud_fablab-api.txt,0,10,3,0,6,0,0,10,1,30
gaetancollaud_fablab-manager.txt,0,10,3,0,6,0,0,10,1,30
gajus_doll.txt,0,0,0,0,0,0,0,0,0,0
gajus_moa.txt,0,0,0,0,0,0,0,0,1,1
galette_galette.txt,0,5,4,0,4,0,0,29,10,52
gallery_gallery3.txt,0,0,4,0,2,3,0,1,1,11
GameConnect_SourceBans.txt,1,0,1,0,0,0,0,0,1,3
Gameeso_openkit-server.txt,0,0,0,0,0,0,0,0,0,0
gammu_gammu.txt,0,0,8,6,0,1,0,3,9,27
ganglia_monitor-core.txt,0,0,0,0,0,0,0,0,0,0
garex_wp-testing.txt,0,0,0,0,0,0,0,0,1,1
gbeced_pyalgotrade.txt,1,0,0,0,0,0,0,0,1,2
GCorbel_activeform-rails.txt,0,0,0,0,0,0,0,0,1,1
ged_ruby-mongrel2.txt,0,0,1,0,0,0,0,1,1,3
gedankenstuecke_snpr.txt,0,0,4,0,0,0,0,4,0,8
geier_khal.txt,0,0,0,0,0,0,0,0,1,1
geier_pycarddav.txt,0,0,0,0,0,0,0,0,1,1
genkgo_migrations.txt,0,0,0,0,0,0,0,0,1,1
genome_civic-server.txt,0,0,6,0,0,1,0,8,0,15
genome_dgi-db.txt,0,0,1,0,0,0,0,8,0,9
genome_docm.txt,0,0,0,0,0,0,0,0,2,2
genometools_genometools.txt,0,0,0,0,0,1,6,0,9,16
gentoo_portage.txt,0,1,0,0,0,0,0,0,1,2
geomajas_geomajas-project-client-gwt.txt,0,0,0,0,0,0,0,0,1,1
geomajas_geomajas-project-server.txt,0,0,0,2,0,0,0,0,1,3
geopandas_geopandas.txt,0,0,0,0,0,0,0,0,1,1
geopaparazzi_geopaparazzi.txt,0,0,5,2,0,1,0,4,9,21
geopython_pycsw.txt,0,0,0,0,0,0,0,0,99,99
georchestra_georchestra.txt,0,0,2,0,1,0,0,9,7,19
GeoscienceAustralia_tcrm.txt,0,0,0,0,0,0,0,0,1,1
geoserver_geoserver.txt,0,2,5,1,5,4,0,10,43,70
geotools_geotools.txt,3,0,1,1,1,5,1,9,28,49
gep13_WebApiSample.txt,0,0,0,0,0,0,0,0,0,0
getkirby_kirby.txt,0,0,0,0,0,0,0,0,1,1
getsentry_freight.txt,0,0,0,0,0,0,0,0,0,0
getsentry_raven-python.txt,0,0,0,0,0,0,0,0,1,1
getsentry_sentry.txt,0,0,0,0,0,0,0,0,1,1
GEWIS_gewisweb.txt,0,0,0,0,0,0,0,0,0,0
ghempton_state_manager.txt,0,0,0,0,0,0,0,0,0,0
ghewgill_neon-lang.txt,0,0,0,0,0,0,0,0,1,1
ghousseyn_phiber.txt,0,0,0,0,0,0,0,0,0,0
gi0baro_weppy.txt,0,0,0,0,0,0,0,0,1,1
giacomelli_SalesforceSharp.txt,0,0,0,0,0,0,0,0,0,0
gideros_gideros.txt,0,0,0,0,0,1,15,0,10,26
ginatrapani_isosceles.txt,0,0,0,0,0,0,0,3,1,4
ging_social_stream.txt,0,0,0,0,0,0,0,0,0,0
gios-asu_text-geolocator.txt,0,0,2,0,1,2,0,0,1,6
girder_girder.txt,0,0,0,0,0,0,0,0,0,0
gisclient_branch-3.2.txt,1,0,9,2,0,1,0,15,0,28
git-cola_git-cola.txt,0,0,0,0,0,0,0,0,0,0
github_android.txt,0,0,0,0,0,0,0,0,1,1
github_linguist.txt,0,0,1,0,0,0,0,3,1,5
gitlabhq_gitlabhq.txt,2,0,0,0,0,0,0,0,0,2
Gitonomy_gitonomy.txt,0,0,0,0,0,0,0,0,1,1
gjtorikian_branta.txt,0,0,0,0,0,0,0,5,1,6
gkellogg_rdf-distiller.txt,0,0,0,0,0,0,0,0,3,3
glastopf_conpot.txt,0,0,0,0,0,0,0,0,1,1
glastopf_glastopf.txt,0,0,0,0,0,0,0,0,1,1
globaleaks_GlobaLeaks.txt,0,0,24,33,0,0,0,23,124,204
globocom_GloboNetworkAPI.txt,0,0,5,0,6,5,0,15,1,32
GLolol_SupyPlugins.txt,0,0,1,0,0,0,0,0,1,2
GlotPress_GlotPress.txt,0,0,2,0,0,1,0,3,1,7
gmassanek_codemarks.txt,0,0,0,0,0,0,0,0,0,0
gmatteo_abipy.txt,0,0,0,0,0,0,0,0,0,0
gmr_queries.txt,0,0,0,0,0,0,0,0,1,1
GNOME_grilo-plugins.txt,0,0,0,0,0,0,0,0,0,0
Gnurou_tagainijisho.txt,3,1,0,0,0,1,0,8,16,29
goblindegook_wp-cas-server.txt,0,0,0,0,0,0,0,0,1,1
GochoMugo_remindme.txt,0,0,0,0,0,0,0,0,1,1
godfat_rest-graph.txt,0,0,0,0,0,0,0,0,0,0
godfat_rest-more.txt,0,0,0,0,0,0,0,0,0,0
GojaFramework_goja.txt,0,0,0,0,0,0,0,0,1,1
goodow_j2objc.txt,0,0,0,0,0,0,0,0,0,0
google_certificate-transparency.txt,0,0,0,0,0,0,0,0,0,0
google_google-api-python-client.txt,0,0,0,0,0,0,0,0,0,0
google_grr.txt,0,0,2,0,0,0,0,4,28,34
google_guice.txt,0,0,0,0,0,0,0,0,0,0
google_rekall.txt,0,0,0,0,0,0,0,0,1,1
